Country Region,ISO3,Last Update,People Hospitalized,People Tested,Active,Confirmed,Deaths,Incident Rate,Lat,Long,Mortality Rate,Recovered,UID
US,,2021-03-13 05:25:15,,,,1795,24,6672.268265668564,37.33859579,-108.5958857,1.2593016599885518,,
US,,2021-03-13 05:25:15,,,,3408,58,7671.079096309462,38.40214114,-108.26390220000002,1.646341463414634,,
US,,2021-03-13 05:25:15,,,,2517,90,8511.07747351039,40.26279810000001,-103.8093302,3.6378334680679054,,
US,,2021-03-13 05:25:15,,,,1880,60,10241.820768136558,37.9014485,-103.7173385,3.3653846153846154,,
US,,2021-03-13 05:25:15,,,,269,3,5310.985460420033,38.14717457,-107.7675136,1.1406844106463878,,
US,,2021-03-13 05:25:15,,,,593,5,3029.9814274343325,39.120926,-105.7182065,0.8756567425569177,,
US,,2021-03-13 05:25:15,,,,360,13,8065.650644783118,40.59414277,-102.3577703,3.779069767441861,,
US,,2021-03-13 05:25:15,,,,2221,4,12033.545336860472,39.21720112,-106.9310027,0.187090739008419,,
US,,2021-03-13 05:25:15,,,,1170,21,9546.500164311534,37.95544985,-102.3926052,1.8072289156626504,,
US,,2021-03-13 05:25:15,,,,15947,366,9087.778463876884,38.17359144,-104.5127437,2.38468574415262,,
US,,2021-03-13 05:25:15,,,,516,4,7764.073371283997,39.97913541,-108.2179009,0.6109979633401222,,
US,,2021-03-13 05:25:15,,,,749,13,6505.724682701695,37.5836865,-106.3847838,1.7735334242837653,,
US,,2021-03-13 05:25:15,,,,2003,19,7707.309462516577,40.48596505,-106.9905548,0.9615384615384616,,
US,,2021-03-13 05:25:15,,,,331,4,4791.910902696366,38.08054629,-106.282466,1.2232415902140672,,
US,,2021-03-13 05:25:15,,,,45,0,5906.593406593406,37.76248981,-107.67632890000002,0.0,,
US,,2021-03-13 05:25:15,,,,846,0,10233.524880792273,38.00450883,-108.4020725,0.0,,
US,,2021-03-13 05:25:15,,,,198,2,8629.893238434164,40.87595412,-102.3519227,1.0309278350515465,,
US,,2021-03-13 05:25:15,,,,3169,7,10064.170778110993,39.63803232,-106.1150762,0.2242870874719641,,
US,,2021-03-13 05:25:15,,,,1371,14,5187.490152828108,38.88133511,-105.1614893,1.0630220197418374,,
US,,2021-03-13 05:25:15,,,,61,0,,,,0.0,,
US,,2021-03-13 05:25:15,,,,433,12,8455.58272208639,39.97015535,-103.202587,2.891566265060241,,
US,,2021-03-13 05:25:15,,,,27126,326,8102.511001812063,40.55499405,-104.3929621,1.2132968203255745,,
US,,2021-03-13 05:25:15,,,,867,17,7585.587383970456,40.00346839,-102.4258673,2.236842105263158,,
US,,2021-03-13 05:25:15,,,,83303,2085,8830.71919536282,41.26809896,-73.3881171,2.502911059625704,,
US,,2021-03-13 05:25:15,,,,71925,2315,8065.872695464944,41.80283011,-72.73103891,3.218630517900591,,
US,,2021-03-13 05:25:15,,,,11575,284,6418.680995713486,41.7937534,-73.2451475,2.453563714902808,,
US,,2021-03-13 05:25:15,,,,10805,346,6651.85057499569,41.45949668,-72.53714864,3.2022211938917167,,
US,,2021-03-13 05:25:15,,,,74678,1954,8736.752082755684,41.4080325,-72.93620426,2.6165671282037546,,
US,,2021-03-13 05:25:15,,,,19731,417,7439.876925861406,41.48896435,-72.10430976,2.113425573969895,,
US,,2021-03-13 05:25:15,,,,8122,172,5388.764671147352,41.85853803,-72.3308481,2.1177049987687764,,
US,,2021-03-13 05:25:15,,,,1006,10,,,,0.9940357852882704,,
US,,2021-03-13 05:25:15,,,,9432,182,8076.587145279238,41.82972709,-71.98182316,1.9296013570822728,,
US,,2021-03-13 05:25:15,,,,14775,309,8172.646111977698,39.08646628,-75.56884914,2.0913705583756346,,
US,,2021-03-13 05:25:15,,,,51890,741,9286.751033104072,39.57992638,-75.64054974,1.4280208132588168,,
US,,2021-03-13 05:25:15,,,,23047,446,9839.684064467929,38.66143781,-75.39031349,1.935175944808435,,
US,,2021-03-13 05:25:15,,,,199,0,,,,0.0,,
US,,2020-08-04 02:27:56,,,,49,0,,,,0.0,,
US,,2021-03-13 05:25:15,,,,42282,1038,5991.081815206256,38.90417773,-77.01655992,2.454945366822761,,
US,,2021-03-13 05:25:15,,,,22763,248,8460.729325795504,29.67866525,-82.35928158,1.089487325923648,,
US,,2021-03-13 05:25:15,,,,3319,57,11362.547072920232,30.33060121,-82.28467476,1.7173847544441097,,
US,,2021-03-13 05:25:15,,,,19154,359,10963.624395409404,30.26548745,-85.62122584,1.874282134280046,,
US,,2021-03-13 05:25:15,,,,2882,54,10219.495762561612,29.95079741,-82.16611613,1.8736988202637055,,
US,,2021-03-13 05:25:15,,,,35342,773,5871.3297958939565,28.29409504,-80.73091022,2.187199366193198,,
US,,2021-03-13 05:25:15,,,,202622,2533,10376.089857628464,26.15184651,-80.48725556,1.2501110442104015,,
US,,2021-03-13 05:25:15,,,,1642,42,11641.26196384261,30.40666734,-85.19394153,2.5578562728380025,,
US,,2021-03-13 05:25:15,,,,10959,381,5801.175162775925,26.90131002,-81.92949121,3.476594579797427,,
US,,2021-03-13 05:25:15,,,,9973,416,6663.90479563268,28.84804315,-82.47614748,4.171262408502958,,
US,,2021-03-13 05:25:15,,,,16961,324,7735.847335486107,29.98319144,-81.85609986,1.9102647249572549,,
US,,2021-03-13 05:25:15,,,,31126,477,8086.733765997578,26.11091986,-81.34687065,1.5324808841483004,,
US,,2021-03-13 05:25:15,,,,7741,161,10798.482269899285,30.22509788,-82.62160164,2.0798346466864746,,
US,,2021-03-13 05:25:15,,,,3920,77,10315.518012683877,27.18677893,-81.80941373,1.9642857142857144,,
US,,2021-03-13 05:25:15,,,,1522,22,9045.524783073814,29.60631086,-83.15724673,1.445466491458607,,
US,,2021-03-13 05:25:15,,,,90389,1234,9437.591033197425,30.33225875,-81.66976468,1.3652103685182932,,
US,,2021-03-13 05:25:15,,,,34336,649,10786.765352668415,30.67652764,-87.37284571,1.8901444547996271,,
US,,2021-03-13 05:25:15,,,,6222,94,5406.626636890538,29.45933576,-81.31508595,1.510768241722919,,
US,,2021-03-13 05:25:15,,,,1284,16,10589.690721649484,29.83791238,-84.82731662,1.2461059190031152,,
US,,2021-03-13 05:25:15,,,,5498,90,12041.173893999125,30.57796289,-84.61915825,1.6369588941433248,,
US,,2021-03-13 05:25:15,,,,1449,37,7797.868905392315,29.72856978,-82.79880657,2.5534851621808143,,
US,,2021-03-13 05:25:15,,,,911,16,6596.191441604518,26.95635849,-81.18996211,1.756311745334797,,
US,,2021-03-13 05:25:15,,,,1889,41,13849.989002126256,29.93543004,-85.24270990000002,2.170460561143462,,
US,,2021-03-13 05:25:15,,,,1573,23,10902.411976711948,30.49673973,-82.94998918,1.462174189446917,,
US,,2021-03-13 05:25:15,,,,2845,31,10561.680959275349,27.49293939,-81.80956574,1.0896309314586994,,
US,,2021-03-13 05:25:15,,,,4359,75,10373.137880158012,26.55386945,-81.16469006,1.7205781142463867,,
US,,2021-03-13 05:25:15,,,,11773,430,6071.060231023103,28.55364461,-82.42700204,3.652425040346556,,
US,,2021-03-13 05:25:15,,,,7410,307,6976.021690626148,27.34254618,-81.34071957,4.143049932523617,,
US,,2021-03-13 05:25:15,,,,115087,1551,7818.580295223809,27.9276559,-82.32013172,1.347676105902491,,
US,,2021-03-13 05:25:15,,,,2200,44,11214.762705816383,30.86747479,-85.81319222,2.0,,
US,,2021-03-13 05:25:15,,,,11321,272,7079.031784046072,27.69308961,-80.60556721,2.402614610016783,,
US,,2021-03-13 05:25:15,,,,5984,153,12892.661696901798,30.7954597,-85.21500423,2.5568181818181817,,
US,,2021-03-13 05:25:15,,,,1409,24,9890.495577706022,30.43669112,-83.89442308,1.7033356990773598,,
US,,2021-03-13 05:25:15,,,,1600,25,18997.862740441706,29.98484137,-83.18166636,1.5625,,
US,,2021-03-13 05:25:15,,,,25444,585,6930.741614412805,28.76202069,-81.7125123,2.2991667976733217,,
US,,2021-03-13 05:25:15,,,,59518,899,7723.822538175938,26.58410348,-81.88399313,1.5104674216203502,,
US,,2021-03-13 05:25:15,,,,29708,293,10119.148994148143,30.45955727,-84.27491114,0.9862663255688704,,
US,,2021-03-13 05:25:15,,,,2979,43,7177.794376310147,29.31829741,-82.74007147,1.4434373950990265,,
US,,2021-03-13 05:25:15,,,,1049,15,12556.85898970553,30.23766008,-84.8829258,1.4299332697807436,,
US,,2021-03-13 05:25:15,,,,2022,43,10933.866868544856,30.44396917,-83.47398594,2.126607319485658,,
US,,2021-03-13 05:25:15,,,,33076,624,8202.294837236177,27.47196942,-82.31831044,1.8865642762123596,,
US,,2021-03-13 05:25:15,,,,28301,887,7741.418407512467,29.21227113,-82.05803627,3.1341648704992755,,
US,,2021-03-13 05:25:15,,,,10928,293,6787.577639751553,27.0772071,-80.43109784,2.681185944363104,,
US,,2021-03-13 05:25:15,,,,424903,5638,15639.027729725352,25.6112362,-80.55170587,1.32689107866972,,
US,,2021-03-13 05:25:15,,,,6086,47,8199.062348439942,25.20904673,-81.07812416,0.7722642129477489,,
US,,2021-03-13 05:25:15,,,,7840,116,8846.262341325812,30.61037141,-81.80297522,1.479591836734694,,
US,,2021-03-13 05:25:15,,,,19399,339,9205.269101918022,30.69143028,-86.59267105,1.7475127583896075,,
US,,2021-03-13 05:25:15,,,,3623,83,8591.82318345665,27.386336199999995,-80.88944347,2.290919127794645,,
US,,2021-03-13 05:25:15,,,,117597,1139,8439.25732640952,28.51367621,-81.31799498,0.9685621231834144,,
US,,2021-03-13 05:25:15,,,,37892,465,10084.33776623349,28.06312234,-81.14882926,1.227171962419508,,
US,,2021-03-13 05:25:15,,,,125085,2545,8356.995396754344,26.64676272,-80.46536002,2.0346164608066517,,
US,,2021-03-13 05:25:15,,,,34495,668,6227.1300322955085,28.30810945,-82.40227529,1.9365125380489927,,
US,,2021-03-13 05:25:15,,,,68744,1487,7050.695592597303,27.93130349,-82.72239666,2.163097870359595,,
US,,2021-03-13 05:25:15,,,,58691,1191,8097.801116757292,27.95027105,-81.69732947,2.02927194970268,,
US,,2021-03-13 05:25:15,,,,5928,131,7954.804685927456,29.60779729,-81.74230285,2.209851551956815,,
US,,2021-03-13 05:25:15,,,,17427,274,9455.11168501408,30.693414500000006,-87.02458128,1.5722729098525277,,
US,,2021-03-13 05:25:15,,,,27863,751,6423.8648781994825,27.18546175,-82.33174248,2.695330725334673,,
US,,2021-03-13 05:25:15,,,,28195,444,5975.71986283079,28.7158582,-81.24060348,1.5747472956197908,,
US,,2021-03-13 05:25:15,,,,20490,198,7741.657598839318,29.90096506,-81.43589967,0.9663250366032212,,
US,,2021-03-13 05:25:15,,,,22993,555,7003.71919329144,27.37763908,-80.47106649,2.413778106380202,,
US,,2021-03-13 05:25:15,,,,8297,242,6265.669838392992,28.70181754,-82.0794267,2.916716885621309,,
US,,2021-03-13 05:25:15,,,,5159,135,11614.922214467431,30.19746066,-82.99099670000003,2.6167861988757517,,
US,,2021-03-13 05:25:15,,,,2676,42,12406.694793453567,30.04848048,-83.60445406,1.5695067264573992,,
US,,2021-03-13 05:25:15,,,,3507,0,,,,0.0,,
US,,2021-03-13 05:25:15,,,,1755,70,11518.01535735381,30.04412971,-82.37497443,3.988603988603989,,
US,,2021-03-13 05:25:15,,,,35696,686,6451.659545549845,29.05858895,-81.18263252,1.9217839533841328,,
US,,2021-03-13 05:25:15,,,,3200,52,9484.572749636918,30.16548905,-84.39895211,1.625,,
US,,2021-03-13 05:25:15,,,,7191,81,9708.252892495038,30.64204028,-86.16935664,1.1264080100125156,,
US,,2021-03-13 05:25:15,,,,2643,48,10375.691909080202,30.61359259,-85.66002461,1.8161180476730987,,
US,,2021-03-13 05:25:15,,,,2230,66,12128.793647340368,31.74847232,-82.28909114,2.9596412556053813,,
US,,2021-03-13 05:25:15,,,,980,17,12002.44947948561,31.29633502,-82.87545866,1.7346938775510203,,
US,,2021-03-13 05:25:15,,,,1354,36,12128.269437477607,31.55456473,-82.45936528,2.658788774002954,,
US,,2021-03-13 05:25:15,,,,222,9,7307.439104674127,31.32669878,-84.44218806,4.054054054054054,,
US,,2021-03-13 05:25:15,,,,4338,117,9663.622187569614,33.06882326,-83.24701748,2.6970954356846475,,
US,,2021-03-13 05:25:15,,,,1730,34,8994.488925860456,34.35607081,-83.49644388,1.9653179190751444,,
US,,2021-03-13 05:25:15,,,,9199,118,11051.177318596829,33.99148694,-83.71436292,1.2827481247961734,,
US,,2021-03-13 05:25:15,,,,13395,202,12432.939167239045,34.23732119,-84.83887523,1.5080253826054495,,
US,,2021-03-13 05:25:15,,,,2036,73,12191.616766467068,31.76095874,-83.22145359,3.5854616895874263,,
US,,2021-03-13 05:25:15,,,,1764,41,9094.189823168532,31.27590016,-83.22529920000002,2.324263038548753,,
US,,2021-03-13 05:25:15,,,,15131,402,9879.27578529502,32.80904227,-83.70489165,2.6567973035490056,,
US,,2021-03-13 05:25:15,,,,1420,49,11030.83974209586,32.43829035,-83.33035166,3.4507042253521125,,
US,,2021-03-13 05:25:15,,,,1535,32,8032.864095452404,31.19576557,-81.97743999,2.0846905537459284,,
US,,2021-03-13 05:25:15,,,,1341,44,8675.680921265446,30.83922642,-83.58303423,3.2811334824757643,,
US,,2021-03-13 05:25:15,,,,3344,35,8438.690791631969,32.00979311,-81.44002948,1.0466507177033493,,
US,,2021-03-13 05:25:15,,,,6539,97,8213.99859310622,32.39577406,-81.74811421,1.4834072488148036,,
US,,2021-03-13 05:25:15,,,,2428,54,10847.518205781173,33.05917989,-81.99928721,2.224052718286656,,
US,,2021-03-13 05:25:15,,,,2758,76,11060.314404876484,33.283094500000004,-83.95435040000002,2.7556200145032634,,
US,,2021-03-13 05:25:15,,,,571,14,9226.046211019551,31.53169785,-84.62725131,2.4518388791593697,,
US,,2021-03-13 05:25:15,,,,3773,32,6901.913437968756,30.92951916,-81.66601818,0.8481314603763583,,
US,,2021-03-13 05:25:15,,,,918,61,8497.639544570953,32.40209349,-82.07702563,6.644880174291939,,
US,,2021-03-13 05:25:15,,,,10699,220,8916.42776185079,33.58138199,-85.07976677,2.056266940835592,,
US,,2021-03-13 05:25:15,,,,5700,67,8434.448061556674,34.89872298,-85.13757014,1.1754385964912282,,
US,,2021-03-13 05:25:15,,,,1325,27,9893.966547192354,30.78371028,-82.13951596,2.037735849056604,,
US,,2021-03-13 05:25:15,,,,21460,391,7414.573471996683,32.00043026,-81.12489526,1.8219944082013049,,
US,,2021-03-13 05:25:15,,,,3278,12,30054.093701292742,32.34341231,-84.78809239,0.3660768761439902,,
US,,2021-03-13 05:25:15,,,,2611,67,10532.897656218483,34.47197698,-85.34535662,2.566066641133665,,
US,,2021-03-13 05:25:15,,,,28217,281,10904.151515034411,34.24393976,-84.47431861,0.995853563454655,,
US,,2021-03-13 05:25:15,,,,14381,128,11206.17777466084,33.95436462,-83.37124007,0.8900632779361658,,
US,,2021-03-13 05:25:15,,,,231,3,8151.023288637967,31.62221166,-84.97713865,1.2987012987012987,,
US,,2021-03-13 05:25:15,,,,23916,408,8183.236614474981,33.54187245,-84.35594188,1.7059708981435022,,
US,,2021-03-13 05:25:15,,,,932,25,14082.804472650349,30.91395822,-82.70432472,2.682403433476394,,
US,,2021-03-13 05:25:15,,,,71453,950,9399.966585146703,33.94243204,-84.5761255,1.329545295508936,,
US,,2021-03-13 05:25:15,,,,5211,157,12042.150994846672,31.54892966,-82.85492059999999,3.0128574170024947,,
US,,2021-03-13 05:25:15,,,,4456,107,9771.929824561405,31.18810588,-83.7677946,2.401256732495512,,
US,,2021-03-13 05:25:15,,,,15975,194,10193.72870324285,33.54534185,-82.263524,1.214397496087637,,
US,,2021-03-13 05:25:15,,,,1752,39,10144.759698899828,31.16068491,-83.42947229,2.2260273972602738,,
US,,2021-03-13 05:25:15,,,,13272,175,8936.83211118518,33.35334302,-84.76129976,1.318565400843882,,
US,,2021-03-13 05:25:15,,,,630,17,5079.006772009029,32.71391813,-83.98061238,2.6984126984126986,,
US,,2021-03-13 05:25:15,,,,1926,68,8608.975505095656,31.92289565,-83.76811843,3.530633437175493,,
US,,2021-03-13 05:25:15,,,,1321,11,8196.823033010673,34.854916700000004,-85.50490424,0.8327024981074943,,
US,,2021-03-13 05:25:15,,,,2846,37,10900.873295541596,34.44244079,-84.16964071,1.3000702740688683,,
US,,2021-03-13 05:25:15,,,,58752,881,7737.683673187172,33.76944049,-84.22396017,1.4995234204793029,,
US,,2021-03-13 05:25:15,,,,2772,66,10498.409331919403,30.87967778,-84.57619536,2.380952380952381,,
US,,2021-03-13 05:25:15,,,,2057,100,9983.013831594271,32.17265114,-83.16948926,4.861448711716092,,
US,,2021-03-13 05:25:15,,,,1027,42,7669.902912621359,32.15630737,-83.79746561,4.089581304771178,,
US,,2021-03-13 05:25:15,,,,7126,285,8101.778161808177,31.53328528,-84.21722377,3.999438675273646,,
US,,2021-03-13 05:25:15,,,,13818,192,9442.200856891002,33.70291126,-84.77026156,1.3894919669995658,,
US,,2021-03-13 05:25:15,,,,1128,44,11069.676153091266,31.32155345,-84.90255207,3.900709219858156,,
US,,2021-03-13 05:25:15,,,,456,7,11382.925611582628,30.71101099,-82.89687287,1.5350877192982455,,
US,,2021-03-13 05:25:15,,,,4311,63,6704.927211646137,32.36616021,-81.34280942,1.4613778705636744,,
US,,2021-03-13 05:25:15,,,,2243,62,11685.943524017925,34.11302332,-82.83936148,2.7641551493535443,,
US,,2021-03-13 05:25:15,,,,2487,78,10982.071889075334,32.59221302,-82.30239915,3.1363088057901085,,
US,,2021-03-13 05:25:15,,,,923,25,8663.41280270321,32.15328841,-81.8870105,2.708559046587216,,
US,,2021-03-13 05:25:15,,,,2215,61,8458.072399572324,34.86430205,-84.316964,2.753950338600452,,
US,,2021-03-13 05:25:15,,,,8274,151,7231.190078744286,33.41357794,-84.49089434,1.8249939569736524,,
US,,2021-03-13 05:25:15,,,,11243,200,11414.44496334951,34.26268279,-85.21577392,1.7788846393311393,,
US,,2021-03-13 05:25:15,,,,20194,162,8267.690745623373,34.22604035,-84.12315129999998,0.8022184807368525,,
US,,2021-03-13 05:25:15,,,,2563,45,10976.91549959313,34.37525597,-83.23159927,1.7557549746390948,,
US,,2021-03-13 05:25:15,,,,88544,1197,8322.297278880234,33.79216944,-84.46319413,1.351870256595591,,
US,,2021-03-13 05:25:15,,,,2814,78,8970.639803627786,34.69316688,-84.45802506,2.771855010660981,,
US,,2021-03-13 05:25:15,,,,257,17,8650.28609895658,33.22879932,-82.61297636,6.614785992217898,,
US,,2021-03-13 05:25:15,,,,7725,163,9057.121418186936,31.23279254,-81.53811412,2.1100323624595467,,
US,,2021-03-13 05:25:15,,,,7721,104,13320.566568328071,34.50487351,-84.87296253,1.3469757803393343,,
US,,2021-03-13 05:25:15,,,,2024,57,8216.619981325865,30.87454847,-84.23418364,2.816205533596838,,
US,,2021-03-13 05:25:15,,,,1748,53,9539.401877319362,33.5769205,-83.17139104,3.0320366132723118,,
US,,2021-03-13 05:25:15,,,,94440,1007,10087.049399198931,33.96044201,-84.02137802,1.066285472257518,,
US,,2021-03-13 05:25:15,,,,4931,144,10878.485704200491,34.63331566,-83.53094677,2.920300141959035,,
US,,2021-03-13 05:25:15,,,,25869,413,12653.528401837204,34.32207823,-83.81896936,1.5965054698674088,,
US,,2021-03-13 05:25:15,,,,888,60,10500.177367860944,33.2721566,-82.99766919,6.756756756756757,,
US,,2021-03-13 05:25:15,,,,2479,78,8321.025778732546,33.79602175,-85.21005667,3.146430012101654,,
US,,2021-03-13 05:25:15,,,,2391,50,6785.673742763083,32.73709786,-84.90538572,2.0911752404851525,,
US,,2021-03-13 05:25:15,,,,2287,50,8727.342110284297,34.34626973,-82.96567682,2.1862702229995628,,
US,,2021-03-13 05:25:15,,,,815,17,6835.527971148201,33.29686567,-85.12886832,2.085889570552147,,
US,,2021-03-13 05:25:15,,,,22723,283,9687.458699442788,33.4533428,-84.14814659999998,1.2454341416186243,,
US,,2021-03-13 05:25:15,,,,13719,230,8690.44677980274,32.45802497,-83.66879087,1.676507034040382,,
US,,2021-03-13 05:25:15,,,,892,27,9473.2370433305,31.60213036,-83.27501387,3.0269058295964126,,
US,,2021-03-13 05:25:15,,,,9295,138,12736.88970497554,34.13794553,-83.56814788,1.4846691769768692,,
US,,2021-03-13 05:25:15,,,,1337,33,9402.91159715873,33.31535543,-83.68844964,2.468212415856395,,
US,,2021-03-13 05:25:15,,,,1800,45,11908.699966920278,31.80405727,-82.63724870000001,2.5,,
US,,2021-03-13 05:25:15,,,,1874,60,12198.932430673089,33.05867328,-82.41609057,3.2017075773746,,
US,,2021-03-13 05:25:15,,,,823,42,9485.938220378055,32.79248718,-81.96040187,5.103280680437424,,
US,,2021-03-13 05:25:15,,,,1087,47,11272.425593694908,32.70211082,-82.66166794,4.323827046918123,,
US,,2021-03-13 05:25:15,,,,1929,50,6713.067687489125,33.02512137,-83.56019163,2.592016588906169,,
US,,2021-03-13 05:25:15,,,,1912,52,10022.540231692614,33.07841647,-84.14263877,2.719665271966527,,
US,,2021-03-13 05:25:15,,,,748,13,7176.436726470306,31.038285700000007,-83.06472457,1.7379679144385027,,
US,,2021-03-13 05:25:15,,,,5399,163,11355.319059437175,32.46325233,-82.92221316,3.0190776069642524,,
US,,2021-03-13 05:25:15,,,,2630,53,8769.005068018138,31.779330600000005,-84.14324253,2.0152091254752853,,
US,,2021-03-13 05:25:15,,,,3369,54,5483.844713925287,31.82588896,-81.49251135,1.6028495102404274,,
US,,2021-03-13 05:25:15,,,,763,24,9632.622143668728,33.79201475,-82.45024131,3.145478374836173,,
US,,2021-03-13 05:25:15,,,,844,12,4315.149036249297,31.75218791,-81.74952375,1.4218009478672986,,
US,,2021-03-13 05:25:15,,,,11947,190,10175.800214639798,30.83568832,-83.27056716,1.5903574119025696,,
US,,2021-03-13 05:25:15,,,,2804,62,8342.755132401071,34.57286511,-84.00425681,2.2111269614835947,,
US,,2021-03-13 05:25:15,,,,801,27,6186.761411910095,32.35207048,-84.04234127,3.3707865168539324,,
US,,2021-03-13 05:25:15,,,,3117,51,10431.726907630522,34.12920917,-83.21218732,1.6361886429258905,,
US,,2021-03-13 05:25:15,,,,538,17,6436.176576145472,32.3483402,-84.52733571,3.159851301115242,,
US,,2021-03-13 05:25:15,,,,2335,43,10956.268768768768,33.47851918,-82.48252774,1.8415417558886509,,
US,,2021-03-13 05:25:15,,,,741,15,5153.707052441229,31.49683595,-81.40163426,2.0242914979757085,,
US,,2021-03-13 05:25:15,,,,1880,67,8881.749893702461,33.04163534,-84.68859732,3.5638297872340425,,
US,,2021-03-13 05:25:15,,,,781,12,13658.62189576775,31.16568912,-84.73151117,1.536491677336748,,
US,,2021-03-13 05:25:15,,,,1971,76,9015.231212550883,31.22483255,-84.19381821,3.8559107052257735,,
US,,2021-03-13 05:25:15,,,,2485,96,9010.805714700124,33.014289,-83.92097166,3.86317907444668,,
